open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1780038000000,2017.21,2019.00,2002.31,2006.54,184236.922,1780041599999,370107775.05209,130839,81039.641,162785525.80994,0
1780041600000,2006.53,2013.00,2004.53,2005.43,95442.407,1780045199999,191760443.91174,96534,49021.205,98508371.35982,0
1780045200000,2005.43,2015.40,2005.20,2013.79,69277.530,1780048799999,139403874.63879,81750,33126.679,66654363.69639,0
1780048800000,2013.80,2014.15,2008.75,2010.14,39179.698,1780052399999,78810430.23388,58500,17044.361,34284625.55850,0
1780052400000,2010.13,2013.62,2001.29,2006.62,89082.353,1780055999999,178776719.19661,108830,41125.832,82549222.94390,0
1780056000000,2006.63,2006.63,1993.57,1998.61,192530.348,1780059599999,385055116.27521,189982,82939.095,165862511.88562,0
1780059600000,1998.62,2005.60,1986.39,1998.75,283691.359,1780063199999,566074294.27105,310601,143449.927,286298540.19416,0
1780063200000,1998.75,2004.00,1975.37,2000.92,492151.141,1780066799999,979532129.33272,535278,244785.344,487366505.86324,0
1780066800000,2000.92,2046.00,1998.34,2030.83,992851.497,1780070399999,2012619141.74976,747151,533038.171,1080235614.25854,0
1780070400000,2030.83,2042.81,2021.23,2039.65,345343.654,1780073999999,702493855.41085,378655,173560.852,353043930.98194,0
1780074000000,2039.65,2043.69,2025.16,2027.57,201912.284,1780077599999,411070801.11610,242426,97929.860,199387327.70247,0
1780077600000,2027.57,2030.99,2003.00,2010.45,297522.502,1780081199999,600115986.62717,280908,128697.979,259681803.16582,0
1780081200000,2010.45,2021.19,2003.65,2016.03,156790.589,1780084799999,315779934.73011,176420,83360.633,167889827.92804,0
1780084800000,2016.02,2023.00,2013.78,2017.48,87732.326,1780088399999,177162948.07423,102873,41157.537,83116139.36387,0
1780088400000,2017.48,2023.31,2007.03,2008.61,106332.776,1780091999999,214012302.13225,99407,48041.739,96687087.89364,0
1780092000000,2008.62,2016.24,2006.61,2012.80,82244.844,1780095599999,165471925.06582,91291,43709.874,87939226.63611,0
1780095600000,2012.81,2014.99,2005.79,2013.35,98471.087,1780099199999,197978014.19081,107384,54259.121,109101852.83158,0
1780099200000,2013.36,2015.37,2009.47,2013.90,55028.087,1780102799999,110782735.26579,76873,27471.328,55302867.74670,0
1780102800000,2013.90,2020.63,2012.50,2018.73,66043.431,1780106399999,133280312.67250,84714,35080.540,70793810.00534,0
1780106400000,2018.73,2020.75,2016.06,2020.62,36868.522,1780109999999,74433015.09207,55099,21051.405,42501117.00917,0
1780110000000,2020.63,2022.69,2013.95,2015.90,64131.298,1780113599999,129418948.50872,72426,27812.351,56132272.30728,0
1780113600000,2015.90,2017.50,2000.83,2010.00,166123.328,1780117199999,333525830.10820,162831,73018.787,146639224.37780,0
1780117200000,2010.00,2023.30,2007.00,2015.04,116282.565,1780120799999,234231556.31791,93394,76981.912,155078751.12348,0
1780120800000,2015.03,2019.79,2011.89,2016.01,53499.116,1780124399999,107871035.64830,68193,28412.950,57292036.79325,0
1780124400000,2016.00,2017.20,2012.73,2015.33,37814.308,1780127999999,76185670.28957,48860,21045.788,42404235.41020,0
1780128000000,2015.33,2015.44,2012.88,2013.39,22764.410,1780131599999,45849882.71514,32479,11218.864,22595326.24709,0
1780131600000,2013.39,2016.50,2012.96,2015.82,24854.720,1780135199999,50082264.52501,37807,14779.716,29781594.56702,0
1780135200000,2015.81,2021.88,2015.47,2017.14,81200.292,1780138799999,163924765.04647,66499,47342.406,95594429.54616,0
1780138800000,2017.13,2018.33,2014.38,2016.54,26552.868,1780142399999,53540499.86149,35761,11787.733,23768428.98984,0
1780142400000,2016.54,2019.73,2016.20,2019.02,25063.543,1780145999999,50573124.12523,31930,13133.735,26502057.39482,0
1780146000000,2019.01,2021.63,2016.16,2019.82,44693.998,1780149599999,90248062.81754,50566,22166.029,44762344.51315,0
1780149600000,2019.81,2029.99,2019.49,2025.89,151178.810,1780153199999,306187197.60950,142316,87997.600,178219209.66505,0
1780153200000,2025.88,2031.51,2023.39,2025.95,94178.772,1780156799999,190839582.05571,102816,48186.805,97664155.68872,0
1780156800000,2025.95,2027.59,2023.63,2026.27,40487.362,1780160399999,82003855.96517,55940,22044.524,44648709.40937,0
1780160400000,2026.28,2028.34,2018.13,2026.42,72753.952,1780163999999,147218611.23431,86958,28925.995,58538183.21437,0
1780164000000,2026.41,2029.72,2023.72,2026.82,48508.469,1780167599999,98312197.38697,56432,27006.111,54737622.64078,0
1780167600000,2026.81,2028.27,2023.74,2027.96,32054.924,1780171199999,64957568.40966,41128,14360.666,29099324.65429,0
1780171200000,2027.97,2028.80,2025.00,2026.30,25254.140,1780174799999,51193069.11466,33534,10677.388,21644534.01599,0
1780174800000,2026.30,2030.79,2026.30,2027.54,40078.802,1780178399999,81319718.17444,37166,22154.085,44954124.67356,0
1780178400000,2027.55,2027.55,2019.71,2022.51,53041.207,1780181999999,107295722.74886,68363,22109.394,44720946.91473,0
1780182000000,2022.51,2025.38,2019.24,2021.58,33895.973,1780185599999,68515974.07781,51748,17656.864,35692467.62750,0
1780185600000,2021.59,2027.23,2019.85,2026.00,35455.023,1780189199999,71759519.65663,56048,20131.281,40747562.20640,0
1780189200000,2026.00,2033.94,2025.78,2028.38,95610.610,1780192799999,194114787.64342,97283,58011.675,117778203.23649,0
1780192800000,2028.38,2037.55,2026.50,2033.51,134029.023,1780196399999,272287977.68439,123481,67846.134,137877241.51874,0
1780196400000,2033.52,2036.06,2031.22,2032.66,39717.826,1780199999999,80779582.92161,58488,18546.680,37721820.94555,0
1780200000000,2032.66,2034.20,2030.30,2032.85,26380.815,1780203599999,53607251.96526,44376,12986.215,26390355.42678,0
1780203600000,2032.85,2033.01,2028.20,2029.27,29475.926,1780207199999,59849154.20900,47049,11986.047,24339048.43854,0
1780207200000,2029.27,2030.20,2027.54,2028.99,26681.749,1780210799999,54133292.21211,39482,14159.278,28728159.04150,0
1780210800000,2028.99,2028.99,2021.53,2023.14,57455.335,1780214399999,116306595.94277,68640,25620.522,51861311.54459,0
1780214400000,2023.14,2028.40,2022.01,2026.77,71201.950,1780217999999,144213190.01455,70789,41689.566,84431781.76068,0
1780218000000,2026.78,2027.61,2016.90,2020.15,79978.541,1780221599999,161694756.41847,72676,26162.418,52920909.82882,0
1780221600000,2020.14,2020.89,2014.40,2019.92,101111.860,1780225199999,203999063.11720,100999,43716.919,88203030.90122,0
1780225200000,2019.93,2023.37,2019.92,2022.23,29643.933,1780228799999,59931293.97363,45326,15012.656,30350373.59730,0
1780228800000,2022.22,2024.46,2018.17,2021.35,34896.372,1780232399999,70542320.55192,52056,18545.834,37491280.58355,0
1780232400000,2021.35,2025.70,2018.60,2019.44,34689.474,1780235999999,70148132.67256,52199,16662.263,33696703.25066,0
1780236000000,2019.43,2020.73,2004.53,2006.84,343928.846,1780239599999,691198659.79585,269957,150355.592,302184013.88657,0
1780239600000,2006.85,2014.40,2006.22,2009.51,125030.789,1780243199999,251379130.23691,109469,73517.353,147809055.44757,0
1780243200000,2009.50,2011.50,1996.99,2001.13,213503.715,1780246799999,427515228.27692,174162,85871.193,171999828.18642,0
1780246800000,2001.13,2007.00,1995.42,2005.03,125542.570,1780250399999,251382865.43011,102360,67484.992,135154888.22995,0
1780250400000,2005.04,2005.37,1998.20,1999.83,61666.589,1780253999999,123435447.19998,64934,30933.611,61922800.36213,0
1780254000000,1999.83,2001.76,1992.84,1998.76,73884.921,1780257599999,147484317.48449,85459,31467.492,62821962.02858,0
1780257600000,1998.76,2007.77,1998.76,2006.35,56788.629,1780261199999,113731579.01860,65580,35776.833,71653780.67766,0
1780261200000,2006.36,2013.50,2004.10,2011.44,108295.484,1780264799999,217617489.96885,123275,60921.363,122420660.09859,0
1780264800000,2011.43,2013.40,2003.67,2011.67,70564.259,1780268399999,141820247.09531,122970,35891.153,72132221.01773,0
1780268400000,2011.68,2022.27,1999.05,2006.31,142053.406,1780271999999,285516140.97696,181197,74307.237,149409177.99629,0
